TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLAYOFF_RANKING,SEASON,UNIQUE_ID
1610612749,Milwaukee Bucks,82,46,36,0.561,51.9,39.6,90.9,0.436,8.4,23.6,0.356,16.4,21.8,0.755,12.5,33.3,45.8,22.6,14.1,7.5,5.0,5.5,23.7,21.6,104.0,1.8,10,Milwaukee Bucks,37.3,82.6,0.451,5.7,16.6,0.343,22.0,28.7,0.765,10.3,35.4,45.6,20.5,16.3,7.4,5.5,5.0,21.6,23.7,102.2,1,2009-10,1610612749200910
1610612741,Chicago Bulls,82,41,41,0.5,51.1,39.5,87.6,0.451,4.5,13.7,0.33,19.0,25.2,0.754,12.0,34.8,46.9,21.9,15.1,6.8,6.1,5.6,21.1,21.1,102.6,-1.7,10,Chicago Bulls,39.0,88.3,0.442,7.5,21.6,0.348,18.7,25.1,0.744,11.8,33.2,45.0,22.0,14.0,7.4,5.6,6.1,21.1,21.1,104.3,1,2009-10,1610612741200910
1610612742,Dallas Mavericks,82,55,27,0.671,51.3,40.5,87.1,0.464,7.2,19.3,0.372,19.7,24.1,0.816,10.8,33.3,44.1,24.7,13.7,8.0,5.8,4.3,20.1,21.3,107.8,2.9,10,Dallas Mavericks,40.1,87.7,0.457,6.8,19.5,0.347,18.1,23.8,0.758,11.9,33.4,45.3,21.4,15.4,7.3,4.3,5.8,21.3,20.1,105.0,1,2009-10,1610612742200910
1610612743,Denver Nuggets,82,53,29,0.646,50.2,39.7,84.8,0.468,6.9,19.3,0.359,24.6,31.8,0.772,11.3,31.8,43.1,21.8,14.4,8.7,5.3,5.6,23.4,24.7,110.8,4.3,10,Denver Nuggets,39.2,85.9,0.456,6.6,19.0,0.349,21.5,28.0,0.768,12.1,31.9,44.0,21.9,15.7,7.3,5.6,5.3,24.7,23.4,106.6,1,2009-10,1610612743200910
1610612746,Los Angeles Clippers,82,29,53,0.354,51.4,39.1,86.1,0.455,6.3,19.0,0.332,17.8,24.3,0.73,12.1,32.6,44.7,23.6,16.8,6.9,6.1,4.7,20.6,20.7,102.3,-6.8,10,Los Angeles Clippers,41.6,88.6,0.47,6.9,19.0,0.363,19.0,24.9,0.762,11.5,32.5,43.9,25.1,13.8,8.9,4.7,6.1,20.7,20.6,109.1,0,2009-10,1610612746200910
1610612763,Memphis Grizzlies,82,40,42,0.488,50.9,41.2,88.0,0.469,4.4,13.1,0.337,20.6,28.2,0.733,13.7,31.9,45.6,19.7,16.0,8.3,5.1,6.4,21.2,23.5,107.5,-1.6,10,Memphis Grizzlies,41.9,87.6,0.478,7.3,20.7,0.354,17.9,23.8,0.755,11.6,30.1,41.7,24.0,14.9,8.1,6.4,5.1,23.5,21.2,109.1,0,2009-10,1610612763200910
1610612755,Philadelphia 76ers,82,27,55,0.329,51.8,40.4,87.7,0.46,6.2,18.1,0.343,17.9,23.6,0.756,12.3,31.7,44.0,22.5,15.6,8.7,5.7,4.3,21.9,20.1,104.8,-4.2,10,Philadelphia 76ers,40.6,85.9,0.472,7.9,20.2,0.393,19.8,25.9,0.766,11.6,32.3,43.9,23.7,15.5,8.1,4.3,5.7,20.1,21.9,109.0,0,2009-10,1610612755200910
1610612765,Detroit Pistons,82,27,55,0.329,53.6,39.8,89.5,0.445,5.1,16.1,0.314,19.7,27.1,0.728,14.3,30.4,44.7,21.6,14.9,8.1,4.2,5.4,24.7,23.1,104.5,-5.7,10,Detroit Pistons,40.2,83.6,0.48,7.7,20.5,0.375,22.1,28.8,0.767,11.0,32.8,43.8,25.7,15.9,7.4,5.4,4.2,23.1,24.7,110.2,0,2009-10,1610612765200910
1610612744,Golden State Warriors,82,26,56,0.317,47.3,39.9,85.1,0.469,7.6,20.2,0.375,19.6,25.0,0.782,9.0,28.7,37.8,22.1,14.4,9.1,4.1,4.9,22.6,21.1,107.0,-3.5,10,Golden State Warriors,40.9,84.3,0.485,6.8,18.2,0.375,22.0,28.7,0.767,13.2,34.1,47.3,23.7,17.3,7.7,4.9,4.1,21.1,22.6,110.5,0,2009-10,1610612744200910
1610612740,New Orleans Hornets,82,37,45,0.451,51.4,41.2,88.6,0.464,7.4,20.4,0.363,16.7,21.5,0.778,11.0,31.7,42.8,23.7,14.3,8.1,3.9,4.8,20.8,20.7,106.5,-2.6,10,New Orleans Hornets,42.1,87.2,0.483,7.0,19.6,0.355,17.9,23.8,0.751,11.3,33.5,44.8,24.9,15.2,7.4,4.8,3.9,20.7,20.8,109.1,0,2009-10,1610612740200910
1610612751,New Jersey Nets,82,12,70,0.146,51.9,36.9,85.9,0.429,4.9,15.5,0.318,20.6,26.4,0.78,11.8,30.9,42.7,20.2,15.5,7.5,5.2,5.5,21.5,21.6,99.3,-9.8,10,New Jersey Nets,41.6,86.4,0.481,6.1,16.8,0.366,19.8,26.5,0.748,12.1,35.2,47.3,25.7,15.1,8.4,5.5,5.2,21.6,21.5,109.1,0,2009-10,1610612751200910
1610612750,Minnesota Timberwolves,82,15,67,0.183,49.4,38.8,86.5,0.449,5.0,14.8,0.341,17.9,24.1,0.746,12.0,31.9,44.0,20.3,16.7,7.5,3.8,5.5,21.2,21.1,100.6,-9.8,10,Minnesota Timberwolves,41.8,87.0,0.48,7.7,21.1,0.366,19.2,24.8,0.774,11.5,33.0,44.5,26.3,14.7,9.0,5.5,3.8,21.1,21.2,110.4,0,2009-10,1610612750200910
1610612745,Houston Rockets,82,42,40,0.512,50.7,39.4,88.1,0.447,8.2,23.4,0.351,19.9,25.7,0.772,12.4,31.4,43.8,22.8,15.1,7.4,4.0,6.8,21.8,23.4,106.8,-0.4,10,Houston Rockets,41.2,86.7,0.475,6.2,17.1,0.364,18.6,24.4,0.764,11.1,33.5,44.6,21.8,15.4,7.6,6.8,4.0,23.4,21.8,107.2,0,2009-10,1610612745200910
1610612754,Indiana Pacers,82,32,50,0.39,49.1,37.6,85.0,0.443,8.2,23.6,0.348,19.5,25.2,0.775,9.8,32.6,42.4,21.6,15.4,7.3,5.5,5.2,23.0,21.3,103.0,-3.1,10,Indiana Pacers,38.8,85.7,0.453,6.4,17.5,0.363,22.1,29.2,0.756,12.1,35.5,47.6,21.1,15.3,8.2,5.2,5.5,21.3,23.0,106.1,0,2009-10,1610612754200910
1610612764,Washington Wizards,82,26,56,0.317,51.8,39.3,87.5,0.449,5.6,16.0,0.353,18.9,24.8,0.762,12.6,32.1,44.7,20.3,15.9,6.4,5.5,5.4,22.9,22.0,103.1,-5.1,10,Washington Wizards,40.3,87.0,0.463,6.9,19.1,0.36,20.8,27.3,0.761,12.2,33.0,45.3,23.1,14.6,7.4,5.4,5.5,22.0,22.9,108.2,0,2009-10,1610612764200910
1610612742,Dallas Mavericks,82,57,25,0.695,52.0,40.5,85.3,0.475,8.5,23.3,0.365,19.0,24.4,0.777,10.3,34.5,44.8,25.8,15.1,7.3,4.6,4.0,20.8,21.8,108.4,4.6,10,Dallas Mavericks,39.5,87.8,0.45,6.7,19.5,0.343,18.1,24.1,0.75,11.6,32.4,44.0,22.3,14.7,8.2,4.0,4.6,21.8,20.8,103.9,5,2010-11,1610612742201011
1610612748,Miami Heat,82,58,24,0.707,52.3,40.1,83.3,0.481,7.2,19.6,0.37,23.3,30.2,0.769,10.4,35.2,45.7,21.7,15.1,7.2,5.7,3.3,22.1,23.6,110.6,8.1,10,Miami Heat,37.9,87.4,0.434,7.2,20.9,0.345,19.5,26.2,0.744,11.4,31.1,42.5,21.8,14.3,7.6,3.3,5.7,23.6,22.1,102.6,4,2010-11,1610612748201011
1610612760,Oklahoma City Thunder,82,55,27,0.671,51.1,39.2,84.5,0.464,6.2,17.9,0.347,25.3,30.7,0.823,11.5,33.3,44.8,21.4,14.8,8.4,6.2,4.6,23.5,22.6,109.9,4.0,10,Oklahoma City Thunder,39.9,87.2,0.458,6.2,17.1,0.361,19.9,26.8,0.744,11.9,30.6,42.5,21.9,14.7,7.5,4.6,6.2,22.6,23.5,105.9,3,2010-11,1610612760201011
1610612737,Atlanta Hawks,82,44,38,0.537,53.3,40.1,86.8,0.462,6.8,19.3,0.352,18.2,23.3,0.779,10.3,33.2,43.5,24.3,15.1,6.7,4.6,4.7,21.0,20.5,105.1,-0.9,10,Atlanta Hawks,40.6,88.2,0.46,6.2,18.3,0.338,18.6,24.0,0.774,11.3,33.6,44.9,23.6,13.8,7.4,4.7,4.6,20.5,21.0,106.0,2,2010-11,1610612737201011
1610612747,Los Angeles Lakers,82,57,25,0.695,52.2,41.2,89.0,0.463,6.9,19.6,0.352,20.3,26.1,0.779,13.0,34.4,47.5,23.7,14.1,7.9,5.6,4.9,20.5,22.4,109.6,6.6,10,Los Angeles Lakers,39.6,90.7,0.437,7.3,22.0,0.335,16.4,21.4,0.765,13.2,31.6,44.8,24.1,14.7,7.7,4.9,5.6,22.4,20.5,103.0,2,2010-11,1610612747201011
1610612763,Memphis Grizzlies,82,46,36,0.561,51.9,41.8,88.8,0.471,4.0,12.1,0.334,19.4,25.9,0.75,12.7,31.2,43.9,22.1,15.0,10.1,5.8,6.6,22.3,22.9,107.0,2.5,10,Memphis Grizzlies,38.8,84.8,0.457,7.7,20.8,0.369,19.4,25.4,0.761,11.8,31.2,43.0,22.5,17.9,8.0,6.6,5.8,22.9,22.3,104.5,2,2010-11,1610612763201011
1610612740,New Orleans Hornets,82,46,36,0.561,53.7,39.9,86.9,0.459,6.0,16.7,0.36,19.7,25.7,0.765,11.2,33.4,44.6,22.9,14.5,8.4,4.9,5.4,23.3,22.7,105.4,1.0,10,New Orleans Hornets,39.0,85.4,0.457,7.5,21.1,0.357,18.8,24.4,0.77,10.4,33.3,43.7,23.5,16.1,6.7,5.4,4.9,22.7,23.3,104.4,1,2010-11,1610612740201011
1610612753,Orlando Magic,82,52,30,0.634,52.4,39.0,84.6,0.461,10.2,27.8,0.366,19.2,27.7,0.692,11.4,35.4,46.8,21.6,16.2,7.2,5.1,4.1,21.7,23.6,107.4,5.9,10,Orlando Magic,37.8,86.7,0.436,6.8,19.5,0.35,19.0,25.6,0.743,10.6,32.3,43.0,21.7,15.0,8.0,4.1,5.1,23.6,21.7,101.5,1,2010-11,1610612753201011
1610612755,Philadelphia 76ers,82,41,41,0.5,51.7,40.5,87.9,0.461,5.7,16.2,0.355,18.5,24.0,0.77,11.0,33.4,44.5,24.1,13.8,8.1,4.6,4.9,20.7,20.0,105.3,1.6,10,Philadelphia 76ers,38.9,86.1,0.451,6.1,17.8,0.34,19.9,25.8,0.773,11.4,33.8,45.3,22.9,15.2,7.6,4.9,4.6,20.0,20.7,103.7,1,2010-11,1610612755201011
1610612754,Indiana Pacers,82,37,45,0.451,50.3,38.2,86.3,0.442,7.4,21.0,0.354,20.2,25.9,0.782,11.6,33.8,45.4,20.5,16.0,7.4,5.8,5.9,22.7,22.4,104.1,-1.1,10,Indiana Pacers,39.1,86.9,0.449,6.5,18.1,0.359,20.6,27.4,0.75,11.8,33.3,45.1,21.2,14.5,7.8,5.9,5.8,22.4,22.7,105.2,1,2010-11,1610612754201011
1610612759,San Antonio Spurs,82,61,21,0.744,51.4,40.9,86.2,0.475,8.9,22.5,0.397,19.8,25.8,0.767,10.8,33.8,44.6,23.9,14.3,7.8,4.8,4.9,20.2,22.1,110.5,6.1,10,San Antonio Spurs,40.7,89.2,0.456,6.2,17.0,0.367,16.9,22.1,0.766,11.5,32.4,43.9,21.9,14.2,7.4,4.9,4.8,22.1,20.2,104.5,1,2010-11,1610612759201011
1610612743,Denver Nuggets,82,50,32,0.61,50.0,39.9,83.8,0.476,8.4,21.6,0.388,23.6,30.8,0.765,10.0,33.6,43.6,23.0,14.7,7.7,4.5,6.2,21.8,23.6,111.7,4.9,10,Denver Nuggets,40.0,87.2,0.459,7.3,21.2,0.344,19.5,25.8,0.756,11.0,32.0,43.0,23.1,14.3,7.7,6.2,4.5,23.6,21.8,106.8,1,2010-11,1610612743201011
1610612752,New York Knicks,82,42,40,0.512,49.8,39.5,86.4,0.457,9.6,26.2,0.368,21.3,26.3,0.809,10.7,31.1,41.7,22.1,14.1,7.9,6.0,4.5,21.9,21.4,109.9,0.8,10,New York Knicks,40.8,86.5,0.472,6.7,18.1,0.372,20.8,27.2,0.762,12.1,33.3,45.4,21.2,15.7,7.4,4.5,6.0,21.4,21.9,109.1,1,2010-11,1610612752201011
1610612756,Phoenix Suns,82,40,42,0.488,50.5,40.6,86.3,0.47,8.8,23.4,0.377,18.6,24.5,0.759,10.4,31.2,41.6,24.5,14.7,6.9,4.5,4.5,21.0,21.9,108.6,-0.9,10,Phoenix Suns,41.7,88.5,0.472,7.4,20.1,0.367,18.7,24.8,0.754,12.4,33.4,45.8,23.8,15.0,8.1,4.5,4.5,21.9,21.0,109.5,0,2010-11,1610612756201011
1610612758,Sacramento Kings,82,24,58,0.293,50.1,39.6,88.1,0.449,5.4,16.1,0.335,18.4,25.0,0.734,13.5,31.9,45.4,21.1,16.7,7.7,4.9,5.9,22.8,21.7,102.9,-5.5,10,Sacramento Kings,41.1,86.2,0.478,6.1,17.1,0.355,20.1,26.3,0.762,11.0,31.7,42.6,22.5,15.2,8.4,5.9,4.9,21.7,22.8,108.4,0,2010-11,1610612758201011
1610612762,Utah Jazz,82,39,43,0.476,52.2,40.2,86.5,0.465,5.7,16.5,0.346,20.9,27.1,0.771,11.8,30.7,42.5,25.2,15.4,8.3,6.4,5.4,24.5,23.7,107.0,-2.0,10,Utah Jazz,38.9,84.8,0.459,7.8,20.6,0.376,23.3,30.0,0.778,12.1,31.8,44.0,22.3,15.7,8.0,5.4,6.4,23.7,24.5,109.0,0,2010-11,1610612762201011
1610612749,Milwaukee Bucks,82,35,47,0.427,53.0,37.6,87.5,0.43,6.5,18.9,0.342,19.0,25.2,0.757,11.5,33.2,44.7,20.7,14.8,8.3,5.3,5.2,22.5,22.7,100.8,-0.9,10,Milwaukee Bucks,37.9,84.8,0.447,5.8,17.5,0.334,20.0,26.0,0.77,11.2,35.2,46.3,22.2,16.7,6.8,5.2,5.3,22.7,22.5,101.7,0,2010-11,1610612749201011
1610612751,New Jersey Nets,82,24,58,0.293,52.9,38.6,87.8,0.44,6.1,17.7,0.343,18.9,24.9,0.759,12.0,32.3,44.3,22.8,15.2,6.1,5.1,5.0,23.9,21.7,102.1,-6.8,10,New Jersey Nets,40.6,87.3,0.465,6.7,18.4,0.364,21.0,28.0,0.751,11.2,34.0,45.3,24.1,13.4,7.4,5.0,5.1,21.7,23.9,108.9,0,2010-11,1610612751201011
1610612750,Minnesota Timberwolves,82,17,65,0.207,49.2,38.5,87.3,0.441,7.3,19.5,0.376,18.9,24.6,0.768,13.5,31.8,45.3,20.5,17.4,7.4,5.3,5.6,22.7,21.4,103.2,-6.8,10,Minnesota Timberwolves,40.2,85.9,0.468,8.0,21.2,0.374,21.6,27.7,0.778,11.4,32.1,43.4,25.3,14.7,9.7,5.6,5.3,21.4,22.7,109.9,0,2010-11,1610612750201011
1610612746,Los Angeles Clippers,82,32,50,0.39,51.5,39.1,85.4,0.457,6.6,19.7,0.338,20.0,28.3,0.707,12.4,32.4,44.8,23.5,17.4,7.6,5.2,5.2,22.5,23.5,104.8,-3.3,10,Los Angeles Clippers,39.5,86.7,0.455,7.6,20.7,0.365,21.6,28.1,0.771,11.8,31.2,43.1,23.7,14.6,8.5,5.2,5.2,23.5,22.5,108.1,0,2010-11,1610612746201011
1610612745,Houston Rockets,82,43,39,0.524,50.5,40.2,88.5,0.454,8.6,23.4,0.367,21.2,26.4,0.801,12.2,32.3,44.6,24.8,14.1,7.4,4.7,5.7,20.8,22.3,110.2,2.3,10,Houston Rockets,41.4,88.6,0.468,5.7,15.9,0.358,19.4,24.8,0.781,12.1,32.4,44.5,21.7,14.3,7.5,5.7,4.7,22.3,20.8,107.9,0,2010-11,1610612745201011
1610612744,Golden State Warriors,82,36,46,0.439,50.1,41.1,89.0,0.461,8.7,22.1,0.392,16.3,21.4,0.761,12.1,29.9,42.0,23.3,15.1,9.3,5.1,4.4,22.8,19.1,107.1,-2.4,10,Golden State Warriors,40.1,85.8,0.467,7.2,20.0,0.358,22.2,28.6,0.776,13.3,33.1,46.4,25.6,16.7,8.5,4.4,5.1,19.1,22.8,109.5,0,2010-11,1610612744201011
1610612765,Detroit Pistons,82,30,52,0.366,53.5,41.1,89.5,0.46,6.4,16.9,0.376,18.4,25.0,0.737,12.5,30.1,42.6,23.3,14.4,8.0,4.4,5.1,21.9,20.8,107.0,-4.0,10,Detroit Pistons,41.9,86.2,0.486,7.0,19.7,0.358,20.2,26.4,0.766,11.7,33.3,44.9,25.7,15.6,7.6,5.1,4.4,20.8,21.9,111.0,0,2010-11,1610612765201011
1610612766,Charlotte Bobcats,82,34,48,0.415,53.2,38.6,85.5,0.451,5.3,16.2,0.327,20.3,26.9,0.756,11.4,32.8,44.2,23.2,16.0,7.0,5.8,6.7,22.0,23.2,102.8,-4.4,10,Charlotte Bobcats,39.7,87.2,0.455,7.8,21.6,0.359,20.0,25.6,0.78,10.8,32.9,43.7,23.9,14.5,8.1,6.7,5.8,23.2,22.0,107.2,0,2010-11,1610612766201011
1610612748,Miami Heat,66,46,20,0.697,52.1,39.7,84.7,0.469,6.0,16.7,0.359,20.1,26.0,0.775,11.1,33.5,44.6,21.4,16.3,9.5,5.8,4.5,20.8,22.0,105.6,6.4,10,Miami Heat,37.1,85.6,0.434,7.8,21.4,0.363,17.2,23.7,0.725,11.8,30.8,42.6,21.1,18.0,8.9,4.5,5.8,22.0,20.8,99.2,5,2011-12,1610612748201112
1610612760,Oklahoma City Thunder,66,47,19,0.712,51.0,39.2,83.4,0.471,7.5,21.0,0.358,22.4,27.8,0.806,11.6,34.4,46.0,19.5,17.2,7.9,8.6,5.1,21.6,21.1,108.4,6.4,10,Oklahoma City Thunder,38.3,89.7,0.427,6.7,19.6,0.342,18.6,24.2,0.768,13.3,30.1,43.4,20.9,14.9,8.6,5.1,8.6,21.1,21.6,102.0,4,2011-12,1610612760201112
1610612738,Boston Celtics,66,39,27,0.591,52.7,38.7,84.0,0.46,6.0,16.3,0.367,16.8,21.6,0.778,8.4,33.9,42.3,25.7,16.2,8.2,6.0,5.0,21.7,20.1,100.1,2.7,10,Boston Celtics,36.4,86.9,0.419,5.7,18.4,0.308,18.8,24.7,0.76,12.9,34.2,47.1,20.4,17.1,8.5,5.0,6.0,20.1,21.7,97.4,3,2011-12,1610612738201112
1610612759,San Antonio Spurs,66,50,16,0.758,51.3,42.0,87.8,0.478,8.9,22.6,0.393,17.2,22.9,0.748,11.0,34.6,45.6,24.6,14.4,7.9,4.7,5.3,18.4,20.0,110.0,7.6,10,San Antonio Spurs,40.4,89.4,0.452,6.6,18.7,0.353,15.0,19.8,0.756,10.9,32.8,43.7,20.8,14.6,7.9,5.3,4.7,20.0,18.4,102.4,3,2011-12,1610612759201112
1610612754,Indiana Pacers,66,42,24,0.636,52.3,38.5,87.9,0.438,6.4,17.4,0.368,22.1,28.2,0.782,13.5,33.9,47.4,20.1,15.1,8.6,5.8,6.5,23.4,23.4,105.5,3.6,10,Indiana Pacers,37.7,86.7,0.435,7.2,20.6,0.351,19.3,26.4,0.729,13.0,32.7,45.7,21.1,16.1,7.1,6.5,5.8,23.4,23.4,101.9,2,2011-12,1610612754201112
1610612755,Philadelphia 76ers,66,35,31,0.53,52.9,41.1,91.7,0.448,5.8,16.0,0.362,14.8,19.9,0.742,11.7,35.6,47.3,24.2,12.3,8.7,5.7,5.3,19.2,17.8,102.7,4.7,10,Philadelphia 76ers,37.6,88.1,0.427,5.9,17.8,0.334,16.9,22.5,0.752,11.7,36.3,48.0,21.5,15.3,6.5,5.3,5.7,17.8,19.2,98.1,2,2011-12,1610612755201112
1610612747,Los Angeles Lakers,66,41,25,0.621,52.3,39.5,86.6,0.457,5.9,18.1,0.326,19.6,25.9,0.756,13.0,36.6,49.6,24.2,16.2,6.3,5.7,4.9,18.0,21.7,104.5,1.5,10,Los Angeles Lakers,40.6,92.8,0.437,7.2,20.7,0.348,14.7,19.8,0.742,12.3,31.7,44.0,23.5,12.1,9.0,4.9,5.7,21.7,18.0,103.0,2,2011-12,1610612747201112
1610612746,Los Angeles Clippers,66,40,26,0.606,53.3,40.7,89.6,0.455,8.6,24.1,0.357,17.5,25.7,0.68,13.4,32.4,45.8,23.1,14.7,9.3,5.3,4.9,23.4,23.4,107.5,2.8,10,Los Angeles Clippers,38.1,85.1,0.447,7.7,21.1,0.365,20.9,28.0,0.746,11.9,32.0,43.8,22.8,16.1,6.6,4.9,5.3,23.4,23.4,104.7,2,2011-12,1610612746201112
1610612763,Memphis Grizzlies,66,41,25,0.621,52.3,39.8,88.9,0.447,4.5,13.9,0.326,18.7,24.7,0.759,13.6,31.9,45.5,21.2,15.7,10.3,5.7,6.0,21.6,20.9,102.8,2.2,10,Memphis Grizzlies,37.4,84.1,0.444,6.8,19.8,0.345,19.1,25.0,0.764,12.0,32.0,44.0,20.9,18.5,8.5,6.0,5.7,20.9,21.6,100.6,1,2011-12,1610612763201112
1610612737,Atlanta Hawks,66,40,26,0.606,52.9,39.7,87.4,0.454,8.0,21.7,0.37,16.8,22.6,0.74,10.7,33.8,44.4,24.2,15.1,8.8,5.0,5.1,19.3,20.6,104.2,3.7,10,Atlanta Hawks,38.9,87.7,0.444,6.4,18.6,0.344,16.3,21.6,0.753,11.6,34.0,45.6,22.1,16.3,8.1,5.1,5.0,20.6,19.3,100.5,1,2011-12,1610612737201112
1610612743,Denver Nuggets,66,38,28,0.576,50.6,40.5,85.2,0.476,6.9,20.7,0.332,20.4,27.7,0.735,11.6,33.2,44.8,24.9,16.0,8.5,5.2,6.9,20.4,22.9,108.3,3.0,10,Denver Nuggets,40.0,87.8,0.456,9.0,23.5,0.383,16.2,21.4,0.759,11.5,30.4,41.9,24.1,16.2,8.3,6.9,5.2,22.9,20.4,105.3,1,2011-12,1610612743201112
1610612742,Dallas Mavericks,66,36,30,0.545,51.9,38.7,87.4,0.443,8.0,23.6,0.339,16.6,21.5,0.771,10.7,34.8,45.6,22.3,14.9,9.1,5.4,4.3,19.8,19.6,102.1,1.0,10,Dallas Mavericks,37.9,87.0,0.435,7.6,22.1,0.346,17.6,23.5,0.75,11.7,35.1,46.8,21.8,15.7,9.1,4.3,5.4,19.6,19.8,101.0,1,2011-12,1610612742201112
1610612741,Chicago Bulls,66,50,16,0.758,53.3,41.2,91.3,0.452,7.0,18.7,0.375,16.8,23.3,0.722,15.3,36.2,51.5,25.5,15.4,7.6,6.5,5.7,19.0,19.5,106.3,9.0,10,Chicago Bulls,38.2,90.6,0.421,5.1,15.7,0.325,15.8,21.4,0.74,12.5,31.6,44.1,20.8,14.6,8.2,5.7,6.5,19.5,19.0,97.3,1,2011-12,1610612741201112
1610612762,Utah Jazz,66,36,30,0.545,51.8,40.5,88.7,0.456,4.4,13.6,0.323,20.2,26.7,0.754,13.8,33.0,46.8,23.1,15.0,8.7,6.2,6.0,23.1,21.9,105.5,0.7,10,Utah Jazz,38.5,85.2,0.453,6.9,20.2,0.34,20.9,27.7,0.754,11.7,31.9,43.6,21.7,15.5,7.9,6.0,6.2,21.9,23.1,104.8,1,2011-12,1610612762201112
1610612752,New York Knicks,66,36,30,0.545,51.1,37.9,85.5,0.443,8.3,24.6,0.336,19.4,26.2,0.741,11.9,32.2,44.1,21.3,16.9,10.0,4.4,5.4,22.3,23.0,103.5,3.4,10,New York Knicks,37.1,83.9,0.442,7.1,19.8,0.359,18.8,25.5,0.736,11.5,32.8,44.2,20.0,18.0,8.6,5.4,4.4,23.0,22.3,100.1,1,2011-12,1610612752201112
1610612757,Portland Trail Blazers,66,28,38,0.424,52.0,39.1,88.2,0.443,7.8,22.5,0.346,18.4,23.2,0.796,12.0,31.7,43.7,22.0,15.2,8.6,5.2,5.1,20.4,21.3,104.4,-0.7,10,Portland Trail Blazers,40.3,87.1,0.463,7.2,19.8,0.363,17.3,23.1,0.747,11.9,33.6,45.5,22.7,16.0,8.1,5.1,5.2,21.3,20.4,105.1,0,2011-12,1610612757201112
1610612761,Toronto Raptors,66,23,43,0.348,53.1,37.7,85.8,0.44,6.1,17.9,0.34,18.1,23.5,0.77,11.6,34.5,46.1,23.0,16.7,7.1,5.3,5.4,25.5,20.2,99.6,-3.6,10,Toronto Raptors,37.2,85.4,0.435,6.7,20.4,0.328,22.2,29.9,0.744,11.3,33.2,44.5,22.1,14.5,8.0,5.4,5.3,20.2,25.5,103.3,0,2011-12,1610612761201112
1610612756,Phoenix Suns,66,33,33,0.5,51.3,40.4,88.2,0.458,7.2,21.0,0.343,17.1,22.6,0.757,11.6,33.0,44.6,24.1,15.0,7.0,5.9,4.7,20.0,20.9,105.2,-0.3,10,Phoenix Suns,40.6,89.3,0.455,6.4,18.3,0.352,17.8,23.4,0.762,13.0,33.4,46.4,22.9,15.0,8.5,4.7,5.9,20.9,20.0,105.4,0,2011-12,1610612756201112
1610612751,New Jersey Nets,66,22,44,0.333,52.7,37.5,88.1,0.425,8.4,24.5,0.342,18.4,23.7,0.777,13.0,31.1,44.1,21.7,16.5,8.2,4.3,5.5,21.0,21.1,101.8,-6.5,10,New Jersey Nets,41.4,87.7,0.472,7.1,19.1,0.374,18.3,24.8,0.74,12.9,33.7,46.6,25.5,15.6,8.7,5.5,4.3,21.1,21.0,108.3,0,2011-12,1610612751201112
1610612750,Minnesota Timberwolves,66,26,40,0.394,50.9,37.6,86.7,0.433,7.5,22.7,0.332,20.4,26.5,0.771,12.7,33.3,46.0,20.6,16.0,7.0,4.7,6.0,19.3,22.9,103.1,-2.3,10,Minnesota Timberwolves,41.0,90.2,0.455,6.5,19.1,0.34,16.9,22.4,0.755,12.3,33.4,45.7,22.7,14.0,8.8,6.0,4.7,22.9,19.3,105.4,0,2011-12,1610612750201112
1610612745,Houston Rockets,66,34,32,0.515,51.7,40.0,89.2,0.449,7.7,21.4,0.359,16.4,20.9,0.782,12.4,32.4,44.8,22.6,15.4,8.0,5.1,5.5,21.7,19.5,104.2,0.2,10,Houston Rockets,39.8,87.3,0.456,5.9,18.3,0.325,18.4,24.0,0.766,11.7,32.6,44.3,21.3,15.6,8.0,5.5,5.1,19.5,21.7,103.9,0,2011-12,1610612745201112
1610612744,Golden State Warriors,66,23,43,0.348,51.2,40.1,87.6,0.457,8.4,21.7,0.388,15.3,19.9,0.77,10.3,31.3,41.6,23.7,14.7,8.5,5.8,5.3,22.7,17.6,103.9,-3.6,10,Golden State Warriors,39.6,87.4,0.453,7.5,20.6,0.365,20.7,27.8,0.747,14.0,34.7,48.7,24.6,15.7,8.0,5.3,5.8,17.6,22.7,107.5,0,2011-12,1610612744201112
1610612766,Charlotte Bobcats,66,7,59,0.106,52.3,36.1,87.1,0.414,4.3,14.7,0.295,17.9,24.0,0.746,11.1,31.2,42.3,21.8,15.7,6.5,5.9,6.2,20.5,22.1,94.4,-15.1,10,Charlotte Bobcats,42.2,89.0,0.475,6.7,18.8,0.356,18.3,24.4,0.75,12.8,36.1,48.9,25.3,14.6,8.2,6.2,5.9,22.1,20.5,109.5,0,2011-12,1610612766201112
